,KIC,group,ifpublish,ifradial,PTamp,PTeamp,PTlw,PTelw,PTfc,PTefc,PTlnK,PTelnK
13163,8458124,1.0,1.0,1.0,1.6347,0.1729,0.225,0.09699999999999999,113.9665,0.02685,13.793,1.6545
13164,8458124,2.0,1.0,1.0,2.227,0.1753,0.2919,0.0841,125.566,0.027999999999999997,25.0873,1.6466
13165,8458124,3.0,1.0,1.0,3.4043,0.22605,0.20199999999999999,0.04475,137.6799,0.0165,68.4535,1.8316
13166,8458124,4.0,1.0,1.0,6.7546,0.4399,0.1623,0.02875,149.9017,0.01195,151.2163,2.0557
13167,8458124,5.0,1.0,1.0,5.722,0.30915,0.2502,0.03995,162.025,0.01635,102.0715,1.8701
13168,8458124,6.0,1.0,1.0,4.0843,0.207,0.4668,0.0786,174.2738,0.0298,38.3059,1.6269999999999998
13169,8458124,7.0,1.0,1.0,2.8285,0.20155,0.8514,0.15325,186.8074,0.07355,7.5018,1.1863
13170,8458124,8.0,1.0,0.0,2.4347,0.2105,0.8657,0.17225,197.9524,0.0823,1.5677,1.1498
13171,8458459,1.0,1.0,1.0,2.1129,0.23045,0.6942,0.31235,166.8225,0.07845,7.6979999999999995,1.1874
13172,8458459,2.0,1.0,1.0,2.415,0.1945,0.1987,0.0561,182.6683,0.01975,49.9359,1.7469999999999999
13173,8458459,3.0,1.0,1.0,3.8489999999999998,0.23665,0.2603,0.0559,198.7859,0.0192,68.2863,1.8333
13174,8458459,4.0,1.0,1.0,5.5259,0.39205,0.142,0.02715,214.7977,0.0121,187.3945,2.1607
13175,8458459,5.0,1.0,1.0,3.3747,0.2126,0.3251,0.06745,230.94099999999997,0.0264,52.1062,1.6980000000000002
13176,8458459,6.0,1.0,1.0,1.3307,0.2822,0.3975,0.38905,247.3002,0.09115,4.3795,1.1505
13177,8459085,0.0,1.0,1.0,1.6416,0.2082,0.8381,0.2951,140.0824,0.1053,2.4639,1.1751
13178,8459085,1.0,1.0,1.0,1.5221,0.17295,0.2988,0.1176,154.6623,0.03975,13.8519,1.6334
13179,8459085,2.0,1.0,1.0,2.4352,0.21705,0.9118,0.25415,169.3149,0.07995,5.476,1.1608
13180,8459085,3.0,1.0,1.0,3.2883,0.2255,0.2107,0.0461,184.3016,0.01805,81.2406,1.807
13181,8459085,4.0,1.0,1.0,5.019,0.23195,0.4998,0.07705,199.0199,0.0301,61.7906,1.7791
13182,8459085,5.0,1.0,1.0,2.5255,0.20775,0.4104,0.1273,214.13,0.0407,19.667,1.4867
13183,8460470,1.0,1.0,0.0,0.6483,0.1828,0.0823,0.09745,69.7949,0.02895,3.4849,1.4632
13184,8460470,2.0,1.0,1.0,1.6313,0.1861,0.4039,0.16305,88.311,0.0531,7.4105,1.2570000000000001
13185,8460470,3.0,1.0,1.0,2.7825,0.23415,0.1509,0.03905,97.8794,0.01565,53.8052,1.8196
13186,8460470,4.0,1.0,1.0,3.7279,0.24995,0.2265,0.0496,107.4088,0.0185,46.5878,1.7752
13187,8460470,5.0,1.0,1.0,2.7188,0.2033,0.25,0.064,116.9901,0.02295,30.4174,1.6739
13188,8460470,7.0,1.0,1.0,1.0983,0.2274,0.4159,0.26355,136.6568,0.0988,2.2977,1.0565
13189,8475025,0.0,1.0,1.0,0.7214,0.20535,0.0294,0.04345,79.6525,0.0093,8.4811,2.1430000000000002
13190,8475025,1.0,1.0,1.0,1.1868,0.1722,0.278,0.1505,88.9253,0.04425,5.8099,1.4078
13191,8475025,2.0,1.0,1.0,1.7085,0.16355,0.1615,0.0485,98.2646,0.02,27.0404,1.7211
13192,8475025,3.0,1.0,1.0,3.5023,0.32075,0.087,0.0215,107.932,0.0094,106.4164,2.0147
13193,8475025,4.0,1.0,1.0,3.4296,0.2312,0.1869,0.0403,117.4709,0.01545,58.9115,1.8459999999999999
13194,8475025,5.0,1.0,1.0,2.3885,0.17115,0.3454,0.08355,127.17399999999999,0.03085,20.6615,1.4951
13195,8476202,0.0,1.0,1.0,1.5824,0.16855,0.155,0.05985,86.7378,0.0206,18.3923,1.7519
13196,8476202,1.0,1.0,1.0,2.2662,0.19285,0.18100000000000002,0.05695,95.8334,0.01845,30.6076,1.7616
13197,8476202,2.0,1.0,1.0,4.1465,0.37025,0.0996,0.0245,105.23899999999999,0.01015,102.0924,1.9809
13198,8476202,3.0,1.0,1.0,3.6559,0.27825,0.1461,0.03385,114.5625,0.0133,71.2348,1.8835
13199,8476202,4.0,1.0,1.0,2.3862,0.17995,0.3464,0.0921,123.9298,0.03195,16.5027,1.4680000000000002
13200,8476202,7.0,1.0,1.0,0.757,0.2281,0.2756,0.266,152.2168,0.08345,1.6642,1.0123
13201,8476554,1.0,1.0,1.0,0.9175,0.1505,0.1419,0.0723,42.7816,0.0298,7.2479,1.5028
13202,8476554,2.0,1.0,1.0,1.8964,0.18545,0.1094,0.0345,48.3354,0.01355,28.186999999999998,1.7853
13203,8476554,3.0,1.0,1.0,3.2911,0.35615,0.0656,0.0187,54.2671,0.008,71.0801,1.9448
13204,8476554,4.0,1.0,1.0,3.8865,0.29265,0.1352,0.0298,60.2213,0.01205,48.5219,1.8967
13205,8476554,5.0,1.0,1.0,3.5627,0.2368,0.1976,0.04155,66.165,0.0162,31.8324,1.7362
13206,8476554,6.0,1.0,1.0,2.1744,0.1778,0.3721,0.0951,72.3185,0.0346,5.7564,1.2607
13207,8478478,3.0,1.0,1.0,1.4986,0.2367,0.0486,0.0239,14.9607,0.00965,13.4717,1.6891
13208,8478478,4.0,1.0,1.0,1.6417,0.2035,0.0807,0.0311,17.3839,0.0127,11.402999999999999,1.4738
13209,8478478,5.0,1.0,1.0,2.2954,0.23625,0.124,0.0434,19.9147,0.01535,8.1727,1.3108
13210,8478478,6.0,1.0,1.0,2.2041,0.28265,0.0613,0.02205,22.4712,0.0094,19.5869,1.6415
13211,8480097,0.0,1.0,1.0,1.0694,0.2424,0.6433,0.44995,129.89600000000002,0.1551,1.5162,1.0305
13212,8480097,1.0,1.0,1.0,1.2357,0.17585,0.091,0.0454,145.3469,0.01555,21.8483,2.3794
13213,8480097,2.0,1.0,1.0,1.6383,0.2257,0.3376,0.2335,160.3037,0.03995,7.0932,1.4359
13214,8480097,3.0,1.0,1.0,3.2068,0.2289,0.1802,0.03885,175.5143,0.01635,86.1178,1.8636
13215,8480097,4.0,1.0,1.0,5.281000000000001,0.33495,0.1844,0.0331,191.0091,0.01395,156.4875,2.0435
13216,8480097,5.0,1.0,1.0,6.6999,0.43435,0.1657,0.02825,206.3877,0.01235,199.4545,2.1862
13217,8480097,6.0,1.0,1.0,4.1484,0.25075,0.2433,0.0441,222.0279,0.01885,93.4177,1.8339
13218,8480097,7.0,1.0,1.0,2.3882,0.21295,0.5531,0.16335,237.8037,0.05945,12.3476,1.2751
13219,8480205,1.0,1.0,1.0,1.4692,0.19015,0.0862,0.04685,37.5328,0.01265,14.2513,1.7803
13220,8480205,2.0,1.0,1.0,2.4885,0.2398,0.1031,0.03505,42.4282,0.01165,25.3834,1.8507
13221,8480205,3.0,1.0,1.0,3.7882,0.37615,0.0795,0.0207,47.7388,0.00915,62.4506,1.9067
13222,8480205,4.0,1.0,1.0,3.7724,0.27765,0.1591,0.03435,52.9294,0.01425,35.0587,1.7468
13223,8480205,5.0,1.0,1.0,2.388,0.1886,0.2099,0.0538,58.2889,0.0213,19.0034,1.4791
13224,8480205,6.0,1.0,1.0,1.953,0.18685,0.3984,0.06965,63.7062,0.04975,2.7329,1.1845
13225,8488530,1.0,1.0,1.0,1.4080000000000001,0.184,0.5029,0.1221,61.0892,0.08555,1.4239,1.1086
13226,8488530,2.0,1.0,1.0,2.3675,0.19595,0.1743,0.0418,67.8879,0.01945,33.8994,1.7451
13227,8488530,3.0,1.0,1.0,2.5905,0.22165,0.1452,0.03675,75.1917,0.0158,41.937,1.7699
13228,8488530,4.0,1.0,1.0,3.3293,0.2448,0.1957,0.0468,82.6158,0.01735,35.2862,1.7963
13229,8488530,5.0,1.0,1.0,2.0965,0.18155,0.2709,0.07865,89.9134,0.02995,15.1281,1.4403
13230,8488530,6.0,1.0,1.0,2.2283,0.1999,0.5016,0.1166,97.4433,0.0558,4.7838,1.2156
13231,8488530,7.0,1.0,1.0,1.5794,0.1881,0.4556,0.1327,105.1269,0.06365,3.7669,1.2264
13232,8493969,0.0,1.0,1.0,1.2063,0.153,0.1133,0.04575,82.0349,0.01945,18.4476,2.0066
13233,8493969,1.0,1.0,1.0,2.5392,0.17965,0.2304,0.057,91.4831,0.02025,34.7321,1.7434
13234,8493969,2.0,1.0,1.0,3.5597,0.2192,0.2338,0.04495,101.4369,0.01785,56.5395,1.8032
13235,8493969,3.0,1.0,1.0,5.2334,0.32905,0.1797,0.031,111.2122,0.01345,103.8718,1.9269
13236,8493969,4.0,1.0,1.0,3.5652,0.19875,0.3234,0.05765,121.2143,0.02335,43.7155,1.6912
13237,8493969,5.0,1.0,1.0,2.5747,0.18175,0.5897,0.1335,131.3589,0.04815,10.4333,1.2681
13238,8494160,0.0,1.0,1.0,1.5333,0.1714,0.158,0.05705,163.6279,0.0224,22.6044,2.0149
13239,8494160,1.0,1.0,1.0,2.9834,0.2288,0.1566,0.0391,179.1718,0.015,85.425,1.8530000000000002
13240,8494160,2.0,1.0,1.0,4.5451,0.3383,0.1371,0.0284,194.9887,0.01205,154.7336,2.0964
13241,8494160,3.0,1.0,1.0,4.6891,0.33265,0.1531,0.03195,210.7154,0.0129,132.0634,2.0005
13242,8494160,4.0,1.0,1.0,3.341,0.2198,0.2566,0.0504,226.5763,0.02215,72.1214,1.7399
13243,8494160,5.0,1.0,1.0,1.5996,0.21475,0.3079,0.1435,242.7655,0.049,9.9198,1.5727
13244,8495051,0.0,1.0,1.0,0.7124,0.1844,0.1512,0.1446,35.9702,0.0445,2.6503,1.1739
13245,8495051,1.0,1.0,1.0,1.0659,0.18195,0.0582,0.0327,41.6437,0.01245,12.8234,2.0296
13246,8495051,2.0,1.0,1.0,1.9253,0.18635,0.1856,0.06575,47.1541,0.02155,12.7713,1.4822
13247,8495051,3.0,1.0,1.0,5.0913,0.81125,0.0375,0.0131,53.0165,0.0059,111.916,2.1061
13248,8495051,4.0,1.0,1.0,3.3646,0.24645,0.2061,0.04945,58.7359,0.01875,23.971999999999998,1.6697
13249,8495281,0.0,1.0,1.0,0.9593,0.2034,0.3845,0.21805,71.0631,0.08195,1.1654,1.0744
13250,8495281,1.0,1.0,1.0,2.0442,0.18545,0.6141,0.1212,79.2669,0.0649,2.2579,1.3046
13251,8495281,2.0,1.0,1.0,2.5909,0.19315,0.4849,0.1251,87.5359,0.04175,9.5466,1.328
13252,8495281,3.0,1.0,1.0,3.1017,0.22415,0.2115,0.05005,96.1145,0.01895,36.5931,1.7642
13253,8495281,4.0,1.0,1.0,3.7133,0.2298,0.3086,0.06575,104.6653,0.0237,28.2555,1.6503
13254,8495281,5.0,1.0,1.0,3.503,0.2213,0.6104,0.1064,113.3018,0.04415,7.403,1.3748
13255,8495281,7.0,1.0,1.0,2.1319,0.19899999999999998,0.6126,0.12185,130.7017,0.068,1.847,1.1712
13256,8495626,2.0,1.0,1.0,1.06,0.17,0.1455,0.086,36.1719,0.02655,5.8246,1.4547
13257,8495626,3.0,1.0,1.0,1.9316,0.1793,0.1708,0.0517,41.1074,0.0207,15.6906,1.5231
13258,8495626,4.0,1.0,1.0,2.4713,0.2223,0.1366,0.03985,46.0867,0.01515,23.5528,1.7294
13259,8495626,5.0,1.0,1.0,3.7894,0.3005,0.1474,0.034,51.1732,0.01415,33.231,1.7642
13260,8495626,6.0,1.0,1.0,2.8198,0.21765,0.3593,0.07365,56.2063,0.03265,6.1837,1.2275
13261,8495626,8.0,1.0,0.0,1.6456,0.1801,0.2961,0.0944,66.2016,0.03905,5.4001,1.2075
13262,8496232,0.0,1.0,1.0,1.5631,0.18345,0.1108,0.0419,186.2929,0.0174,28.2036,2.1313
13263,8496232,1.0,1.0,1.0,2.5071,0.2065,0.2116,0.066,204.0219,0.0206,37.0505,1.8599
13264,8496232,2.0,1.0,1.0,3.969,0.3164,0.1227,0.0307,221.9664,0.01185,118.5142,1.9862
13265,8496232,3.0,1.0,1.0,4.2076,0.3387,0.1246,0.0292,239.817,0.01195,141.5564,2.0479
13266,8496232,4.0,1.0,1.0,2.499,0.2206,0.3814,0.11845,257.8248,0.04455,20.7485,1.5568
13267,8499922,0.0,1.0,1.0,0.762,0.18205,0.0559,0.0629,37.2234,0.0154,7.0046,1.6952
13268,8499922,1.0,1.0,1.0,1.7847,0.2136,0.0724,0.0264,42.1949,0.01075,30.0942,1.9006
13269,8499922,2.0,1.0,1.0,2.9937,0.39775,0.0485,0.01615,47.4645,0.00715,65.9476,1.9483
13270,8499922,3.0,1.0,1.0,2.616,0.22315,0.1372,0.03835,52.6168,0.01445,25.7162,1.7707
13271,8499922,4.0,1.0,1.0,2.0211,0.1812,0.1998,0.0647,58.0025,0.02195,12.6558,1.4132
13272,8499922,5.0,1.0,1.0,1.2004,0.17245,0.3258,0.1009,63.4071,0.0611,2.3396,1.0952
13273,8505072,0.0,1.0,1.0,1.085,0.17445,0.2799,0.1832,69.4337,0.0483,4.0144,1.3426
13274,8505072,1.0,1.0,1.0,1.3063,0.17935,0.5436,0.18725,78.8693,0.08695,1.8267,1.1624
13275,8505072,2.0,1.0,1.0,2.7778,0.18275,0.2523,0.05735,87.9532,0.02085,35.9371,1.7466
13276,8505072,3.0,1.0,1.0,3.2806,0.19899999999999998,0.2699,0.0546,97.5174,0.0203,41.891999999999996,1.7774
13277,8505072,4.0,1.0,1.0,4.9505,0.3736,0.1241,0.0246,106.9932,0.01075,120.6292,2.0142
13278,8505072,5.0,1.0,1.0,4.0658,0.21115,0.3742,0.0664,116.5696,0.02405,35.3957,1.6837
13279,8505576,1.0,1.0,1.0,2.1512,0.1892,0.8004,0.2228,133.89,0.0751,7.5614,1.1838
13280,8505576,2.0,1.0,1.0,2.3884,0.1783,0.4483,0.12175,147.66899999999998,0.0386,17.3392,1.4823
13281,8505576,3.0,1.0,1.0,4.0914,0.298,0.1446,0.03165,161.9593,0.01245,119.1217,1.9744
13282,8505576,4.0,1.0,1.0,5.7783,0.3695,0.18,0.03295,176.2084,0.013000000000000001,147.3868,2.0307
13283,8505576,5.0,1.0,1.0,4.5747,0.2525,0.285,0.04795,190.4842,0.01975,90.1783,1.8283
13284,8505576,6.0,1.0,1.0,2.6675,0.2121,0.7135,0.196,205.1266,0.06085,10.1874,1.1973
13285,8507484,0.0,1.0,1.0,0.5091,0.1993,0.1473,0.2452,59.9751,0.0716,1.8056,1.1547
13286,8507484,2.0,1.0,1.0,1.6932,0.17615,0.4363,0.1538,76.0177,0.0472,4.9646,1.2673
13287,8507484,3.0,1.0,1.0,2.9083,0.20435,0.1838,0.03935,84.0952,0.0164,48.7748,1.7988
13288,8507484,4.0,1.0,1.0,4.1707,0.29135,0.1554,0.03,92.4424,0.0131,79.1245,1.8514
13289,8507484,5.0,1.0,1.0,4.3482,0.2793,0.1839,0.03505,100.6276,0.0143,65.4478,1.8565
13290,8507484,6.0,1.0,1.0,3.1253,0.1934,0.5184,0.1072,108.9421,0.03655,11.5888,1.3626
13291,8507484,7.0,1.0,1.0,2.0897,0.1756,0.5562,0.11900000000000001,117.495,0.05545,5.4239999999999995,1.175
13292,8509478,0.0,1.0,1.0,1.271,0.18365,0.3756,0.20485,121.6402,0.06165,4.3488,1.3477
13293,8509478,1.0,1.0,1.0,1.6009,0.16645,0.247,0.0887,134.196,0.0321,19.2006,1.6572
13294,8509478,2.0,1.0,1.0,2.1592,0.19225,0.1575,0.0479,146.9967,0.0171,44.4394,1.7907
13295,8509478,3.0,1.0,1.0,3.4861,0.2461,0.1773,0.0384,160.0803,0.0152,80.8546,1.8686
13296,8509478,4.0,1.0,1.0,3.4884,0.2655,0.1447,0.0298,173.003,0.0139,107.0908,1.9291
13297,8509478,5.0,1.0,1.0,2.8126,0.2065,0.2158,0.0493,186.1198,0.02035,49.9953,1.7374
13298,8509478,6.0,1.0,1.0,2.0171,0.2078,0.5491,0.1972,199.5022,0.0621,7.8271,1.2236
13299,8510560,0.0,1.0,1.0,0.9184,0.1753,0.1887,0.16295,70.9964,0.0385,3.4634,1.3873
13300,8510560,1.0,1.0,1.0,1.8339,0.16385,0.4308,0.12825,79.1147,0.0461,9.3728,1.2787
13301,8510560,2.0,1.0,1.0,2.9042,0.20965,0.1774,0.04345,87.5793,0.0154,43.8742,1.8354
13302,8510560,3.0,1.0,1.0,4.6281,0.3406,0.132,0.0261,96.2251,0.0114,99.4564,1.9589
13303,8510560,4.0,1.0,1.0,4.319,0.26235,0.2128,0.03785,104.7343,0.01575,63.2564,1.7988
13304,8510560,5.0,1.0,1.0,3.4289,0.2011,0.5893,0.1077,113.4193,0.0406,10.1246,1.4044
13305,8518198,0.0,1.0,1.0,0.9604,0.1775,0.0998,0.1057,95.89200000000001,0.0407,10.2398,1.8484
13306,8518198,1.0,1.0,1.0,2.0353,0.16355,0.3037,0.0851,106.9385,0.0303,24.2875,1.6096
13307,8518198,2.0,1.0,1.0,2.9621,0.2065,0.1913,0.04165,118.1846,0.01675,63.4791,1.8305
13308,8518198,3.0,1.0,1.0,4.4955,0.3015,0.1672,0.03165,129.7336,0.0134,113.0517,1.9587
13309,8518198,4.0,1.0,1.0,5.6475,0.33895,0.1984,0.0337,141.1376,0.01405,114.3732,1.9399
13310,8518198,5.0,1.0,1.0,3.3791,0.1911,0.4288,0.08775,152.7836,0.03,29.7209,1.6057
13311,8518198,6.0,1.0,1.0,2.781,0.19395,0.8869,0.11435,164.4202,0.07635,2.9246,1.2471
13312,8525359,0.0,1.0,1.0,0.8717,0.1752,0.2522,0.13735,40.2403,0.0699,2.7638,1.1363
13313,8525359,1.0,1.0,1.0,1.4252,0.15505,0.1278,0.042,45.4642,0.0188,18.2194,1.6722
13314,8525359,2.0,1.0,1.0,2.5037,0.2394,0.0891,0.02515,50.9787,0.01025,43.6513,1.8872
13315,8525359,3.0,1.0,1.0,3.1335,0.2107,0.2084,0.04725,56.6312,0.01745,24.2434,1.6988
13316,8525359,4.0,1.0,1.0,2.971,0.20015,0.2451,0.0568,62.1686,0.02035,18.8579,1.5802
13317,8538793,0.0,1.0,0.0,0.8451,0.19595,0.348,0.2763,80.7481,0.09445,1.5314,1.0253
13318,8538793,1.0,1.0,1.0,1.365,0.18775,0.2442,0.1612,92.5827,0.03395,4.6739999999999995,1.4829
13319,8538793,2.0,1.0,1.0,2.0018,0.20185,0.4202,0.1933,103.2087,0.0396,8.0854,1.31
13320,8538793,3.0,1.0,1.0,3.1383,0.2297,0.156,0.03615,114.2437,0.01415,71.6355,1.8552
13321,8538793,4.0,1.0,1.0,6.3003,0.3998,0.1702,0.03035,125.3579,0.0125,128.0484,2.0044
13322,8538793,5.0,1.0,1.0,4.7917,0.26415,0.2598,0.04365,136.4591,0.0176,78.0047,1.8447
13323,8538793,6.0,1.0,1.0,3.2575,0.1979,0.7063,0.1461,147.7944,0.047,10.6422,1.3305
13324,8539821,1.0,1.0,1.0,1.9816,0.17955,0.5421,0.1803,111.6679,0.05245,8.3265,1.2671
13325,8539821,2.0,1.0,1.0,2.0417,0.1678,0.3122,0.08985,123.4629,0.0314,20.5325,1.5868
13326,8539821,3.0,1.0,1.0,3.7394,0.24375,0.2015,0.0386,135.5351,0.01615,86.3663,1.8592
13327,8539821,4.0,1.0,1.0,3.5409,0.21065,0.643,0.14635,147.4619,0.03995,15.2053,1.4314
13328,8539821,5.0,1.0,1.0,2.4342,0.1779,0.4675,0.1146,159.6513,0.04145,17.3125,1.3831
13329,8540034,0.0,1.0,1.0,1.4756,0.2136,0.6941,0.32475,140.7222,0.1324,4.7355,1.1402
13330,8540034,1.0,1.0,1.0,1.6958,0.18345,0.1459,0.0615,155.3621,0.01875,22.6337,1.9535
13331,8540034,2.0,1.0,1.0,3.0618,0.2039,0.2836,0.0699,170.1092,0.02305,52.7766,1.7742
13332,8540034,3.0,1.0,1.0,4.5074,0.36355,0.1118,0.026000000000000002,185.2109,0.0106,145.8947,2.092
13333,8540034,4.0,1.0,1.0,5.0134,0.2804,0.2564,0.04505,200.1019,0.0174,100.6957,1.8715
13334,8540034,5.0,1.0,1.0,3.4294,0.2067,0.4046,0.087,215.2375,0.0298,36.52,1.6741
13335,8540034,6.0,1.0,1.0,2.5151,0.20435,0.4944,0.13325,230.5014,0.0484,16.4688,1.3492
13336,8542964,1.0,1.0,1.0,0.7278,0.1523,0.0862,0.06375,33.9964,0.0244,5.2412,1.5103
13337,8542964,2.0,1.0,1.0,1.5034,0.16955,0.0934,0.03075,39.3926,0.01385,26.34,1.8186
13338,8542964,3.0,1.0,1.0,2.0729,0.1728,0.1841,0.05165,44.571000000000005,0.01935,18.3052,1.589
13339,8542964,4.0,1.0,1.0,3.0548,0.2299,0.1481,0.03345,50.1869,0.0138,35.3564,1.7953
13340,8542964,5.0,1.0,1.0,3.3579,0.2135,0.3077,0.0706,55.607,0.02355,13.9514,1.4929
13341,8542964,6.0,1.0,1.0,2.5292,0.18445,0.2644,0.0645,61.2844,0.02415,16.9435,1.4827
13342,8543165,0.0,1.0,1.0,0.8812,0.1678,0.1713,0.14215,52.9162,0.03545,4.1041,1.3575
13343,8543165,1.0,1.0,1.0,1.7903,0.1647,0.2318,0.0789,59.7948,0.02535,12.9122,1.4776
13344,8543165,2.0,1.0,1.0,3.3418,0.319,0.0806,0.02085,67.0336,0.0089,83.6443,1.9616
13345,8543165,3.0,1.0,1.0,5.1896,0.42805,0.1014,0.0219,74.3247,0.00955,99.4228,2.003
13346,8543165,4.0,1.0,1.0,3.4743,0.2422,0.1674,0.0349,81.5941,0.0143,52.4558,1.8501
13347,8543165,5.0,1.0,1.0,2.3280000000000003,0.1793,0.5414,0.0914,89.1252,0.04805,2.9806,1.2703
13348,8543569,0.0,1.0,1.0,0.5385,0.1886,0.0972,0.1962,64.6857,0.04265,1.9052,1.2641
13349,8543569,1.0,1.0,1.0,1.4575,0.15325,0.2309,0.0809,73.4308,0.03095,14.1358,1.5315
13350,8543569,2.0,1.0,1.0,2.2382,0.1707,0.2488,0.0677,81.9126,0.02335,24.4658,1.6549
13351,8543569,3.0,1.0,1.0,3.6902,0.2861,0.1259,0.0289,90.7973,0.01145,77.3689,1.8998
13352,8543569,4.0,1.0,1.0,5.5707,0.4203,0.1242,0.02355,99.6482,0.01055,125.2148,2.036
13353,8543569,5.0,1.0,1.0,3.865,0.2142,0.3088,0.05585,108.5973,0.0214,40.1941,1.7136
13354,8543569,6.0,1.0,1.0,2.3673,0.17505,0.385,0.0982,117.7118,0.03335,16.0582,1.3961
13355,8543569,7.0,1.0,1.0,1.4746,0.18065,0.4716,0.1683,126.73,0.0661,4.6936,1.1856
13356,8543569,8.0,1.0,0.0,0.9715,0.21075,0.4384,0.21155,135.0452,0.1047,1.8876,0.9890000000000001
13357,8544483,1.0,1.0,1.0,1.1562,0.1593,0.1566,0.07885,41.0738,0.0274,8.3084,1.4959
13358,8544483,2.0,1.0,1.0,2.1545,0.17805,0.1691,0.04585,46.4411,0.01765,21.2588,1.6489
13359,8544483,3.0,1.0,1.0,3.4972,0.28225,0.11800000000000001,0.02645,52.2053,0.0116,52.3924,1.8476
13360,8544483,4.0,1.0,1.0,2.9846,0.2042,0.3008,0.0759,57.8947,0.02385,12.3169,1.4172
13361,8544483,5.0,1.0,1.0,2.8072,0.19785,0.3766,0.0813,63.6876,0.03285,10.6828,1.3689
13362,8545067,0.0,1.0,1.0,0.5227,0.18095,0.1171,0.13115,29.3354,0.04695,1.5653,1.0728
13363,8545067,1.0,1.0,1.0,1.1011,0.1606,0.1318,0.06475,34.0321,0.02375,8.6712,1.5130000000000001
13364,8545067,2.0,1.0,1.0,2.0274,0.19165,0.13,0.03795,38.5153,0.01565,21.32,1.6737
13365,8545067,3.0,1.0,1.0,3.022,0.26365,0.113,0.02815,43.324,0.012,36.4044,1.8543
13366,8545067,4.0,1.0,1.0,3.1512,0.2383,0.1684,0.04245,48.081,0.0156,21.831,1.6844
13367,8545067,5.0,1.0,1.0,2.0695,0.18025,0.2787,0.0766,52.9604,0.02895,7.2273,1.2892
13368,8545291,1.0,1.0,1.0,1.1264,0.16105,0.2207,0.1125,41.5352,0.03475,5.4181,1.3321
13369,8545291,2.0,1.0,1.0,2.4373,0.20825,0.1241,0.03415,46.9678,0.01305,33.6312,1.8536
13370,8545291,3.0,1.0,1.0,4.1227,0.38785,0.0808,0.02045,52.8367,0.00855,73.0314,1.9708
13371,8545291,4.0,1.0,1.0,3.6979,0.24745,0.1793,0.03685,58.5482,0.01475,37.5775,1.7487
13372,8545291,5.0,1.0,1.0,2.7715,0.1938,0.4034,0.0801,64.5103,0.03265,6.8972,1.3294
13373,8545291,6.0,1.0,1.0,1.9178,0.1783,0.3875,0.09965,70.3276,0.03945,2.6084,1.3077
13374,8545504,1.0,1.0,1.0,1.1605,0.1643,0.0692,0.03115,76.377,0.0129,19.928,2.2149
13375,8545504,2.0,1.0,1.0,1.5088,0.16345,0.2612,0.1076,85.3133,0.03425,8.1132,1.4497
13376,8545504,3.0,1.0,1.0,2.6339,0.17915,0.2335,0.0493,94.2025,0.0209,42.3446,1.7558
13377,8545504,4.0,1.0,1.0,4.0059,0.26785,0.1693,0.03435,103.485,0.0138,74.115,1.8894
13378,8545504,5.0,1.0,1.0,5.8226,0.3479,0.2012,0.03395,112.6628,0.01425,87.1363,1.9148
13379,8545504,6.0,1.0,1.0,3.7911,0.21145,0.3072,0.05725,121.9502,0.02155,40.4858,1.7502
13380,8545504,7.0,1.0,1.0,2.5660000000000003,0.18675,0.6671,0.1172,131.2425,0.05555,4.2143,1.2463
13381,8547085,2.0,1.0,0.0,0.9144,0.17395,0.1468,0.09515,22.2873,0.0336,2.9993,1.1762
13382,8547085,3.0,1.0,1.0,1.063,0.166,0.1089,0.0589,26.463,0.0215,5.9301,1.3441
13383,8547085,4.0,1.0,1.0,2.8989,0.2889,0.0913,0.0251,30.138,0.0112,30.081999999999997,1.704
13384,8547085,5.0,1.0,1.0,2.8861,0.2442,0.1511,0.0404,33.9494,0.0159,16.9847,1.4851
13385,8547085,6.0,1.0,1.0,2.6505,0.22725,0.1845,0.05705,37.7357,0.01885,9.798,1.4226
13386,8547560,0.0,1.0,1.0,2.2639,0.1687,0.2984,0.07735,88.67299999999999,0.02665,20.7689,1.5579
13387,8547560,1.0,1.0,1.0,3.7434,0.2796,0.1347,0.02855,98.2242,0.01205,89.6856,1.9402
13388,8547560,2.0,1.0,1.0,5.4131,0.3437,0.1748,0.0314,107.8151,0.01305,97.3026,1.9329
13389,8547560,3.0,1.0,1.0,4.2922,0.24015,0.2627,0.04495,117.3975,0.01815,61.3887,1.8031
13390,8547560,4.0,1.0,1.0,2.7174,0.1873,0.5481,0.13165,127.166,0.0433,11.6334,1.2962
13391,8547560,5.0,1.0,1.0,1.5574,0.17800000000000002,0.4503,0.15735,137.1589,0.0613,6.5041,1.1908
13392,8547564,0.0,1.0,1.0,1.4029,0.19825,0.5193,0.26265,97.3108,0.07075,2.6746,1.2437
13393,8547564,1.0,1.0,1.0,2.0869,0.16115,0.3842,0.10185,108.432,0.03695,18.732,1.4817
13394,8547564,2.0,1.0,1.0,3.1698,0.19395,0.2909,0.0583,119.9936,0.0219,46.9404,1.7694
13395,8547564,3.0,1.0,1.0,6.4478,0.4686,0.129,0.0245,131.6571,0.01055,165.6076,2.1348
13396,8547564,4.0,1.0,1.0,4.2696,0.2206,0.3497,0.05815,143.2572,0.02255,55.2805,1.767
13397,8547564,5.0,1.0,1.0,2.8303,0.1799,0.461,0.0967,155.1951,0.036000000000000004,23.5648,1.4809999999999999
